08923: Maritime transport statistics. Cargo and number of units, by commodity, flag, loaded/unloaded, domestic/foreign, quarter, contents and port;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
commodity;flag;loaded/unloaded;domestic/foreign;quarter;contents;Fredrikstad (Borg);Moss;Oslo;Drammen;Tønsberg;Sandefjord;Larvik;Porsgrunn (Grenland);Kristiansand;Farsund;Kvinesdal;Egersund;Stavanger;Sauda;Haugesund (Karmsund);Bergen and Omland;Florø;Svelgen (Bremanger);Måløy (Nordfjord);Ålesund;Molde;Kristiansund;Trondheim;Verdal;Brønnøysund (Brønnøy);Helgeland havn;Mo i Rana;Bodø;Narvik;Harstad;Tromsø;Hammerfest;Sveagruva;Kirkenes;Norway - Unspecified, quarterly survey
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Foreign;2017K3;Cargo (tonnes);0;0;0;0;0;0;0;14927;0;0;0;0;0;0;202091;320552;0;0;0;0;0;115805;0;0;0;0;0;0;0;0;0;228282;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Foreign;2017K4;Cargo (tonnes);0;0;0;0;0;0;0;11125;0;0;0;0;0;0;135326;319093;0;0;0;0;0;107362;0;0;0;0;0;0;0;0;0;372879;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Foreign;2018K1;Cargo (tonnes);0;0;0;0;65911;0;0;21634;0;0;0;0;103;0;322937;318676;0;0;0;0;0;121870;0;0;0;0;0;0;0;0;0;514857;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Foreign;2018K2;Cargo (tonnes);0;0;0;0;0;0;0;37812;0;0;0;0;0;0;262175;455171;0;0;0;0;0;28781;0;0;0;0;0;0;0;0;0;589387;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Foreign;2018K3;Cargo (tonnes);0;0;0;0;0;0;0;18920;0;0;0;0;80;0;335665;0;0;0;0;0;0;119443;0;0;0;0;0;0;0;0;0;452714;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Foreign;2018K4;Cargo (tonnes);0;0;0;0;0;0;0;37237;0;0;0;0;0;0;259428;0;0;0;0;0;0;121655;0;0;0;0;0;0;0;0;0;540810;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Foreign;2019K1;Cargo (tonnes);0;0;0;0;9850;0;0;86436;0;0;0;0;0;0;316127;318453;0;0;0;0;0;69201;0;0;0;0;0;0;0;0;0;301328;10111;0;16062
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Foreign;2019K2;Cargo (tonnes);0;0;0;227;0;0;0;2801;0;0;0;0;0;0;247986;231653;0;0;0;0;0;128508;0;0;0;0;0;0;0;0;0;492183;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Foreign;2019K3;Cargo (tonnes);0;0;0;0;0;0;0;46579;0;0;0;0;0;0;108255;239355;0;0;0;0;0;117137;0;0;0;0;0;0;0;0;0;627410;5705;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Foreign;2019K4;Cargo (tonnes);0;0;0;0;0;0;0;24516;0;0;0;0;0;0;232033;122675;60;0;0;0;0;103296;0;0;0;2;0;0;0;0;0;551695;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Foreign;2020K1;Cargo (tonnes);0;0;0;0;59342;0;0;21873;0;0;0;0;0;0;47250;309601;0;0;0;0;0;128174;0;0;0;0;0;0;0;0;0;578772;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Foreign;2020K2;Cargo (tonnes);0;0;0;0;0;0;0;39249;0;0;0;0;0;0;60750;1630048;0;0;0;0;0;90252;0;0;0;0;0;0;0;0;0;323531;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Foreign;2020K3;Cargo (tonnes);0;0;0;0;0;0;0;59644;0;0;0;0;0;0;55500;207467;0;0;0;0;0;97459;0;0;0;0;0;0;0;0;0;419129;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Foreign;2020K4;Cargo (tonnes);0;0;0;0;0;0;0;15925;0;0;0;0;0;0;54675;218767;0;0;0;0;0;57841;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Foreign;2021K1;Cargo (tonnes);0;0;0;0;0;0;0;25800;0;0;0;0;0;0;75726;674577;0;0;0;0;0;25126;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Foreign;2021K2;Cargo (tonnes);0;0;0;0;0;0;0;10639;0;0;0;0;0;0;53515;1148735;0;0;0;0;0;75700;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2012K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;20996;0;0;0;0;0;0;0;0;0;0;0;0;3614;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2012K2;Cargo (tonnes);0;0;0;0;1793;0;0;0;0;0;0;0;0;0;0;900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2012K3;Cargo (tonnes);0;0;0;0;1697;0;0;0;0;0;0;0;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2012K4;Cargo (tonnes);0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;97676;0;0;0;0;0;8370;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2013K1;Cargo (tonnes);0;0;0;0;0;0;0;44013;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2013K2;Cargo (tonnes);0;0;0;0;0;0;0;20557;0;0;0;0;700;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2013K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2013K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;2610;143;400;0;0;0;0;5328;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2014K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2014K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2014K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2014K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2015K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2015K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2015K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;12418;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2015K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;25734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2016K1;Cargo (tonnes);0;0;0;0;32928;0;0;0;0;0;0;0;0;0;0;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;363029;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2016K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160205;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2016K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2016K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2017K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2017K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2017K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2017K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2018K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2018K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2018K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2018K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2019K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2019K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2019K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2019K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2020K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2020K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2020K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2020K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2021K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coal, oil and chemicals and chemical products;Norge NIS;Loaded;Unknown;2021K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2012K1;Cargo (tonnes);0;0;4990;0;0;0;0;12695;0;0;0;0;105475;0;172028;115768;0;0;0;2751;0;86022;16794;0;0;0;8295;0;63468;0;35128;0;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2012K2;Cargo (tonnes);0;0;4571;0;0;0;0;6198;0;0;0;0;105718;0;203429;405916;0;0;0;30875;0;122405;46435;0;0;0;5053;0;30810;0;15652;0;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2012K3;Cargo (tonnes);0;0;18258;0;0;0;0;18722;0;0;0;0;98973;0;175927;138537;1415;640;0;28222;0;119579;42254;0;0;0;6861;0;11666;0;106246;0;544;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2012K4;Cargo (tonnes);0;0;59909;0;0;0;0;8749;0;0;0;0;126805;0;132760;108742;0;0;0;78640;0;85981;28589;0;0;0;0;0;87052;0;50144;0;517;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2013K1;Cargo (tonnes);581;0;55323;0;0;0;0;7082;0;0;0;0;107588;0;112825;127621;0;700;2;22923;0;46272;6439;0;0;0;3574;1309;70799;0;22576;0;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2013K2;Cargo (tonnes);3018;0;74924;0;0;0;0;21215;0;0;0;0;108938;0;130599;106658;2002;600;57;61015;0;136726;41684;0;0;0;4610;1933;19975;0;46709;0;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2013K3;Cargo (tonnes);1437;0;25000;0;0;0;0;8868;0;0;0;0;62347;0;108447;70745;555;700;15;58373;0;151677;30804;0;0;0;1691;0;2809;0;58868;0;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2013K4;Cargo (tonnes);625;0;22608;0;0;0;0;6913;0;0;0;0;103580;0;114247;93458;2156;900;2;37110;0;149656;28386;0;0;0;1859;0;83668;0;47848;0;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2014K1;Cargo (tonnes);632;0;16744;0;0;0;0;6219;0;0;0;0;106461;0;112870;74017;0;500;0;38188;0;75167;11654;0;0;0;3768;0;102694;0;13270;0;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2014K2;Cargo (tonnes);843;0;37627;0;220;0;0;17756;0;0;0;0;162603;0;31921;88867;748;0;0;43171;0;127724;50583;0;0;0;0;0;26613;0;21443;0;0;130;2600
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2014K3;Cargo (tonnes);5125;0;39681;0;0;0;0;4164;0;0;0;0;46951;0;129017;93738;2770;0;0;29389;0;131821;25112;0;0;0;0;0;35916;0;55997;0;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2014K4;Cargo (tonnes);5058;0;11;0;0;0;0;18213;0;0;0;0;86566;0;163839;103352;911;0;0;41330;0;103911;18508;0;0;0;0;1200;80264;0;44310;0;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2015K1;Cargo (tonnes);2277;0;0;0;0;0;0;16768;0;0;0;0;92353;0;104451;71574;1180;220;0;17716;0;49386;26275;0;0;0;0;1106;94349;0;4184;0;0;220;5040
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2015K2;Cargo (tonnes);9758;0;5080;301;0;0;0;2200;0;0;0;0;2924;0;141600;81758;245;3047;0;48606;0;94542;37657;0;0;0;0;0;47899;0;6137;0;0;135;364
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2015K3;Cargo (tonnes);8770;0;2953;0;135;0;0;2952;0;0;0;0;12363;0;103899;62454;3662;0;0;38314;0;129586;39013;0;0;0;0;0;67347;0;14179;0;0;0;1992
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2015K4;Cargo (tonnes);3243;0;0;0;0;0;0;2958;0;0;0;0;5475;0;113178;71390;298;0;0;33562;0;98266;25593;0;0;0;0;5180;81412;0;13097;0;0;0;2003
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2016K1;Cargo (tonnes);791;0;5923;0;0;0;0;0;0;0;0;0;12158;0;88706;52551;27906;300;4340;20701;29713;41081;9408;0;6050;0;48178;12490;60321;2;0;3796;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2016K2;Cargo (tonnes);576;0;2629;0;0;0;0;0;0;0;0;0;2667;0;141758;70997;60223;500;9325;36148;75068;135982;61598;0;12343;0;75960;97600;69459;4285;17;2889;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2016K3;Cargo (tonnes);248;0;9500;1440;1600;0;0;0;0;0;0;0;15135;0;119758;47413;40265;1500;8659;47110;47009;133195;49509;0;11760;0;56424;57479;47630;777;0;2674;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2016K4;Cargo (tonnes);1514;0;2241;316;1683;0;0;2625;0;0;0;0;2321;0;121699;81565;40391;2947;4196;61200;41214;114166;32176;0;8996;0;70511;116890;120938;9725;0;1972;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2017K1;Cargo (tonnes);184;0;0;0;0;0;0;0;0;0;0;750;8505;0;100810;86078;16442;1125;2401;37297;17343;56310;45760;0;7710;0;56252;33625;76171;7422;42;3106;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2017K2;Cargo (tonnes);140;2586;0;0;0;0;0;0;0;0;0;150;0;0;147354;59128;30698;2599;14642;85233;40604;129192;105819;0;16555;800;79710;46748;29659;2238;0;7168;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2017K3;Cargo (tonnes);606;0;0;0;0;0;0;0;0;0;0;0;4140;0;178525;62426;13787;1000;10866;74500;50959;145585;100846;0;7396;0;53765;78928;15364;1348;0;7682;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2017K4;Cargo (tonnes);0;0;0;0;0;0;0;7121;3250;0;0;1564;13598;1005;116077;36072;12112;3412;5279;52729;36605;118116;66546;0;7350;0;58390;86245;104458;2050;112;2004;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2018K1;Cargo (tonnes);1250;2610;0;0;3100;0;0;0;1001;0;0;3383;719;0;72340;40142;35238;1700;3130;34903;35410;58656;21431;0;5700;0;57966;106787;94764;2560;43;0;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2018K2;Cargo (tonnes);1400;1112;0;0;2420;0;0;7487;0;0;0;0;430;1205;153757;75213;28936;0;16101;88423;36436;100713;88319;0;4792;1700;56636;145368;30169;827;77;4056;0;180;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2018K3;Cargo (tonnes);0;0;0;106387;8564;0;0;0;3310;0;0;1140;0;1201;150562;8109;38179;2100;3434;80069;45808;122775;67377;0;3380;1600;24776;158259;5000;52816;143;2415;0;1140;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2018K4;Cargo (tonnes);0;0;3116;198550;0;0;0;2015;3243;0;0;0;0;1200;112358;5300;32900;1908;5098;51244;25575;139251;60021;0;2000;5150;49557;154612;88237;18252;0;23525;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2019K1;Cargo (tonnes);1965;1201;8439;249600;0;0;0;3142;4880;0;0;2800;219;0;96319;72405;25518;750;1600;39763;17468;48355;17404;0;5990;2765;52151;103241;47745;616;0;15660;0;0;50
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2019K2;Cargo (tonnes);352;0;2255;136100;0;0;0;0;1670;0;0;0;0;0;108326;82741;18612;500;2227;98707;25295;98320;26297;0;8725;20906;77356;149509;31555;446;0;1909;0;0;30
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2019K3;Cargo (tonnes);0;0;2191;0;0;0;0;4850;0;0;0;150;0;0;104544;66978;28917;0;4270;36192;38897;121619;27074;0;4835;13295;81166;175752;27218;1391;139;0;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2019K4;Cargo (tonnes);1450;0;2768;0;0;0;0;0;1600;0;0;1038;0;0;91498;91077;23961;2600;1609;37110;36428;116003;24431;0;2724;10135;52597;75936;150557;2496;1074;2422;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2020K1;Cargo (tonnes);2746;1522;1806;48300;2049;0;0;0;0;0;0;950;0;1204;37159;43229;23402;2250;2280;80754;26625;60478;21365;0;3275;2393;42961;0;94816;1941;43;1443;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2020K2;Cargo (tonnes);2809;2497;800;55500;6053;0;0;1613;0;0;0;1143;0;0;40085;37720;32317;1300;1600;43063;35487;146951;23708;0;3400;3642;51055;0;53911;1275;2585;10778;0;105;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2020K3;Cargo (tonnes);76;0;1200;0;0;0;0;0;0;0;0;770;0;0;65821;46101;45435;0;8582;54006;29627;144191;20030;0;1703;1159;73714;0;49953;2677;290;2932;0;0;21
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2020K4;Cargo (tonnes);228;4576;7904;0;2194;0;0;1655;5000;0;0;0;0;0;52420;65842;31902;1300;25113;61975;39501;119834;11840;0;4900;2250;67605;0;157977;177;58;10360;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2021K1;Cargo (tonnes);1305;0;0;0;0;0;0;7791;9852;0;0;1600;0;0;25524;41603;46096;1850;1658;40541;16096;38084;26570;0;6674;2500;61718;0;104557;663;0;11094;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Domestic;2021K2;Cargo (tonnes);4294;0;0;0;0;0;0;0;9960;0;0;0;0;0;70126;77115;32038;900;1840;51968;50830;146084;38206;0;9860;3041;53381;0;74847;981;716;4085;0;44;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Foreign;2012K1;Cargo (tonnes);0;0;0;15254;0;0;0;0;0;0;0;0;1433;0;0;0;4556;0;0;0;0;0;219;0;0;0;0;0;0;0;0;0;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Foreign;2012K2;Cargo (tonnes);0;0;474;13374;0;0;0;0;0;0;0;0;500;0;0;751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Foreign;2012K3;Cargo (tonnes);0;0;800;9746;0;0;0;0;0;0;0;0;0;0;0;3574;3703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Foreign;2012K4;Cargo (tonnes);0;0;1557;0;0;0;0;0;0;0;0;0;0;0;0;1500;1001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Foreign;2013K1;Cargo (tonnes);0;0;358;0;0;0;0;0;0;0;0;0;360;0;200;3675;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Metal ores, stone, sand, gravel, clay, salt, cement, lime, fertilizer, manufactured construction materials;Norge NOR;Unloaded;Foreign;2013K2;Cargo (tonnes);0;0;601;0;0;0;0;0;0;0;0;0;508;0;0;2719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
